,u,v,w,hvelmag,theta,mueff,u'theta'_r,v'theta'_r,w'theta'_r,u'u'_r,u'v'_r,u'w'_r,v'v'_r,v'w'_r,w'w'_r,u'u'u'_r,v'v'v'_r,w'w'w'_r,z
0,2.4234640413449373,2.5479100626030884,-4.6749536565761005e-09,3.5189235865196338,299.52110060816784,0.0,0.0026589085661750805,0.002816897438757848,-0.00021319205349315328,0.033463218666004386,0.015707302859361307,-0.0012007554095674919,0.033822115423687606,-0.0010723774963917973,0.0010523677023285213,0.0029569994462512786,0.0029087026286246397,2.008489260814477e-06,2.6041666666666665
1,2.931585379143237,3.0393824114236114,-7.562231962117076e-09,4.22703351524747,299.5676785999119,0.0,0.005708077948906927,0.005532799896260897,-0.001321474089217759,0.07791310044429856,0.040182191030992465,-0.009933232344072855,0.0744007995904488,-0.009076892011459059,0.006903410344439871,0.007284549076774171,0.0059295030415966125,-1.3162734112863337e-05,7.8125
2,3.2386111287004304,3.302785082530718,-9.611013709139067e-09,4.630832404123742,299.6079531212589,0.0,0.007004045387552243,0.006220056117939135,-0.0021453173632772975,0.08826022510305384,0.03647568352622086,-0.012666651997764443,0.07996145468362381,-0.01079071330546547,0.013454576379082962,0.0038761395233676134,0.002179712126135501,-6.100370599411716e-05,13.020833333333332
3,3.4732225285369465,3.4898578053706033,-1.1124532683796245e-08,4.928963760488123,299.6401246946561,0.0,0.007369277753850289,0.006285559232718371,-0.0024654832955579823,0.08881087336090805,0.03197930508967999,-0.01436734794612485,0.07958651346863782,-0.011683444980304535,0.01801741657763888,0.000968718507001336,-0.0003808240826702676,-3.9215102484170486e-05,18.229166666666664
4,3.6568331423053744,3.62332992519689,-1.2249074026534366e-08,5.153021909649656,299.6670034071729,0.0,0.007184643451351255,0.005846003851146661,-0.002581350095815565,0.08419385502614674,0.02651344137850797,-0.014590204008480868,0.07395285368140278,-0.011060829786467193,0.020567464431753415,-0.0007663147290142937,-0.001326824763300716,0.00010159208441244046,23.4375
5,3.817629554266169,3.736695632787171,-1.315510615288718e-08,5.346853062486503,299.6897391569804,0.0,0.006917097734044112,0.005378150693276489,-0.0025642429622209743,0.08009655503842539,0.023178324931204395,-0.014700795842717138,0.06927661969672962,-0.010582070084731924,0.021882272861807304,-0.0015004020603734452,-0.0016200316420265611,0.00024500313094069984,28.645833333333332
6,3.9571960030376694,3.828984815706215,-1.3884828533548361e-08,5.510977796135386,299.7096319616625,0.0,0.0065575272855339225,0.004840242576724534,-0.002497980584193361,0.0757127885129622,0.019848837960597693,-0.014458028724882945,0.06435328164740606,-0.009786662008758912,0.022423820443144796,-0.001991914194791818,-0.0018127183369377221,0.0003588978873119396,33.854166666666664
7,4.086461015294979,3.912469380598038,-1.4530993082777609e-08,5.66174242203814,299.72742182866017,0.0,0.006238633784671613,0.0043556122848043555,-0.002392046860336449,0.07242180105641452,0.017587140000087608,-0.014193681537478712,0.059927330416511986,-0.009113137396093802,0.02244714379708905,-0.002126229001220899,-0.0018191315345674592,0.0004458686084698783,39.0625
8,4.204019611367345,3.984960354030016,-1.5087782048766806e-08,5.796609883616009,299.74360449039835,0.0,0.005933873750403272,0.003892317010118522,-0.0022779345981216066,0.06930449284087008,0.015730315849961905,-0.013757156654181429,0.05584114575164779,-0.008329166171038323,0.02215518364592687,-0.0021144273385164847,-0.0018409511387875992,0.0004987482946479236,44.27083333333333
9,4.315634655995716,4.051501357258582,-1.5605593300300368e-08,5.923240447285953,299.75848212180074,0.0,0.005650714422630304,0.003485254820199073,-0.0021516523339875308,0.06635141187639823,0.01410171560767279,-0.013326661531569854,0.05229740535200235,-0.007692065129758742,0.02165865909894596,-0.0020307621179132956,-0.001679442867478334,0.000529372913315338,49.479166666666664
10,4.4216443827625795,4.111284241733029,-1.6059524372086612e-08,6.0413061348202195,299.77225024075994,0.0,0.005344401193979497,0.0030891421169160593,-0.002025909039935521,0.06332844351046689,0.012664143524566063,-0.012810855514085475,0.048986195021509346,-0.006997804547032568,0.02102917803866036,-0.0019272884650386203,-0.0015888350265945393,0.0005440400292344001,54.6875
11,4.524328067847197,4.165610477640552,-1.648309304808808e-08,6.153387227666792,299.78520577065024,0.0,0.005088617700702106,0.002782454126323772,-0.00189537483768882,0.06077798634538409,0.011574693489698504,-0.012298925011751206,0.04611037350653407,-0.006396335495818419,0.020316033724773364,-0.00195947899274457,-0.0014330642924849798,0.0005457792395558699,59.89583333333333
12,4.623954530043911,4.215625439102432,-1.684629282268194e-08,6.260448497130332,299.7975001213015,0.0,0.004850078538316778,0.002501308715105942,-0.001771508322404399,0.058111557018263656,0.010589970484062095,-0.011755137938838029,0.04327403156370756,-0.005778838916666127,0.019503033824723987,-0.0020192382689521475,-0.0012624563279338668,0.0005394384135730052,65.10416666666666
13,4.719720117129516,4.261252144585043,-1.717783031108885e-08,6.361869720882373,299.80909127413315,0.0,0.004627338782522817,0.0022526532298113365,-0.00165018162158172,0.05551034140755311,0.009695688076798515,-0.011227310840442184,0.04073431814320422,-0.005208716783681388,0.01862362609635916,-0.0020470103203803366,-0.001191274853607831,0.0005289296479485114,70.3125
14,4.8124246627828935,4.303241762362092,-1.7453252482917516e-08,6.4587343335613765,299.82010956597685,0.0,0.004386906690486084,0.0020279185678506325,-0.0015329162351023849,0.052896886913818844,0.008858997168079513,-0.010689704511204661,0.038061315628380034,-0.0046884465654218445,0.01770567586328517,-0.0019461066375566207,-0.0011268074217221948,0.0005126050895723314,75.52083333333333
15,4.901039368529731,4.341261864590842,-1.7702913072194423e-08,6.5500700284371165,299.8305434539799,0.0,0.004161476316249079,0.0018009760588546019,-0.001420594666323747,0.05029583890880823,0.007870038701242107,-0.010128245044287916,0.03535536373809909,-0.004170689142192821,0.01679899046975553,-0.0019769848440036844,-0.00101243852841661,0.00048570452790049393,80.72916666666666
16,4.988634178073748,4.376113373074809,-1.7914166040647395e-08,6.63870281974615,299.8405485539362,0.0,0.003951093642168154,0.0015915427976538794,-0.001310199367661525,0.0479136188230056,0.007197336883981194,-0.00959535914301414,0.03307543128440156,-0.003724073674467212,0.01589824361264365,-0.002051459138614824,-0.0008969794818282699,0.0004471444599613945,85.9375
17,5.073831062390942,4.4069796408507145,-1.8111850075823708e-08,6.7230725554802255,299.85014736536425,0.0,0.003748437038138319,0.0014038968484266531,-0.0012069665061003661,0.045523666281799886,0.00654219453959642,-0.009042315388350146,0.0308893187426551,-0.0032655535564910395,0.015010131803329952,-0.002128411724869989,-0.0008356025303405481,0.0004068248040827551,91.14583333333333
18,5.1579693176060974,4.435890479281004,-1.8284094933683955e-08,6.805531190684836,299.8594028219615,0.0,0.003544690264878619,0.0012530330543027498,-0.0011067412158698479,0.04320558238640632,0.0060522416396641835,-0.0085135300314774,0.029030843611487125,-0.002885029425911397,0.014160204373180054,-0.002112732291660523,-0.0008126471950019862,0.0003740453843121666,96.35416666666666
19,5.239643247202439,4.462491051441444,-1.845096757713301e-08,6.884774332119037,299.8683069250351,0.0,0.0033428913459983157,0.0010927835769852215,-0.0010164229254410835,0.040893065454433435,0.005585880759273007,-0.007980464205337934,0.027036485642301624,-0.0025021714081332235,0.013364377531581437,-0.0020199255919646983,-0.0007149408387772025,0.0003461336647184885,101.5625
20,5.318950400644628,4.486182087128201,-1.858968876132139e-08,6.960515166612024,299.876804450744,0.0,0.003137980593698863,0.0009311778807206478,-0.0009300209771852577,0.038675474688650305,0.00500771878090826,-0.007499256863147502,0.025069068191271204,-0.002188148633163424,0.012611175058230319,-0.001991260435857647,-0.0006061835945071176,0.0003224995509415646,106.77083333333333
21,5.395550354461156,4.507428129625636,-1.8724657324747992e-08,7.032784184047305,299.884930133313,0.0,0.0029363119585833733,0.000788216612457858,-0.0008512054302886783,0.03649944196942353,0.004396874598770957,-0.006996697701507135,0.023146177092594554,-0.0018766362838356628,0.011899794053395913,-0.0019431012362691295,-0.0005116040019432418,0.00030270507112448923,111.97916666666666
22,5.470469129781634,4.526202084530895,-1.8821435474063965e-08,7.102354989666394,299.8926586043291,0.0,0.0027348148988770534,0.0006639870763636613,-0.0007750762303142029,0.0343710257784696,0.0037137259463483653,-0.006519407046173981,0.02132104759898255,-0.001617418183163328,0.011199863203919986,-0.0018750947885728675,-0.00045424426578217017,0.0002833218772664604,117.1875
23,5.542027647119514,4.543332208070764,-1.890571108389362e-08,7.16844606500545,299.900018573487,0.0,0.002550952755406775,0.000557523085824201,-0.0007059712086773918,0.03237415151507944,0.003041356977813494,-0.0060788990913076815,0.019543762035838942,-0.0013741539808254076,0.010486143773273792,-0.001769973601366144,-0.0003991552571621616,0.0002640780682941747,122.39583333333333
24,5.611630110354369,4.558612385670231,-1.891980958399272e-08,7.231994371732457,299.9070269650949,0.0,0.0023753160554852784,0.00045710500447851974,-0.0006393284694739233,0.03036872606179817,0.0025731325015847604,-0.005619314943644889,0.017936874684874034,-0.0011513952996513464,0.009773030480564016,-0.001606379943044653,-0.00033714165684107275,0.00024459084650480396,127.60416666666666
25,5.677787880587053,4.571866208612524,-1.8950615587171453e-08,7.291734948373321,299.9136895525022,0.0,0.0022268962242450374,0.0003734516427756943,-0.0005787052243032051,0.02867998655247573,0.0021448024370490917,-0.00522561805256677,0.01646560736990719,-0.0009543185033433768,0.009089058030928241,-0.0015750514920672533,-0.00026367345626508644,0.00022242149979770053,132.8125
26,5.743830601765499,4.58367690725218,-1.9025696868671145e-08,7.350636122917442,299.92006982995525,0.0,0.0020657713560846263,0.00029403140308704767,-0.0005188035587386122,0.026921259769623413,0.0017689575097480474,-0.004782291177308236,0.0151826841552281,-0.0007895591421101286,0.0084569847934324,-0.0015745209674323255,-0.00020724927401754404,0.00019920099261295715,138.02083333333331
27,5.806752793594589,4.594022338117167,-1.918665704407245e-08,7.406338228890096,299.9261338587386,0.0,0.001922792398168194,0.00022516031637708327,-0.0004669166933278004,0.025283063246884497,0.0014460357558184495,-0.004430320478813517,0.014015702127051688,-0.0006491366120623146,0.007866959462550463,-0.0015071004763114425,-0.000174782060443034,0.00017826140895109687,143.22916666666666
28,5.8701470770033755,4.60269119229518,-1.9343954354580296e-08,7.461498331197604,299.93198987659014,0.0,0.0017589875132607187,0.00016139972930958525,-0.0004132499354754862,0.023347131966438707,0.0011459956262919293,-0.003995794715208656,0.01290927055564573,-0.000518429913253766,0.007299552528984429,-0.0013899703483509606,-0.0001664407215778914,0.0001623511596530404,148.4375
29,5.928775010529479,4.609826968493019,-1.9302038128482373e-08,7.512106257011464,299.9374542747041,0.0,0.001639780797972435,0.00011735276127359392,-0.00037329708701662896,0.022025553817414854,0.0008836776120479731,-0.0037054224158557018,0.01187633037290843,-0.0004178845832028098,0.0067393394985065455,-0.0013606934028260148,-0.00013770147611586353,0.0001484346261083351,153.64583333333331
30,5.989652048563764,4.616425245736379,-1.9631599582067523e-08,7.564291646171109,299.94282519253505,0.0,0.001479746443314702,8.05120904021751e-05,-0.00032445856088794315,0.020212569014682758,0.0006062444136291456,-0.0032659113768075594,0.010754675860043621,-0.0003142313638121415,0.0062163258242269965,-0.0012499921420610833,-0.00010852338043315219,0.00013577182888143191,158.85416666666666
31,6.042416049274928,4.6215105138333605,-2.0059251017029616e-08,7.609260118800369,299.9473707438857,0.0,0.0014060032431513184,5.3579323664702593e-05,-0.0003055109349427789,0.019203159732069666,0.000496874920951852,-0.003068686945060364,0.009916205672545092,-0.0002499414732902715,0.005723440400516638,-0.00122129879211423,-8.59059011425114e-05,0.00012211573808058851,164.0625
32,6.102601182009894,4.626351367910309,-2.083969482243143e-08,7.660105976539213,299.95286118513127,0.0,0.0012805689469896104,2.650539956301557e-05,-0.0002681722738456294,0.01756939747942473,0.0003196717808166426,-0.0027514562274701037,0.00890276324111613,-0.00017883847709476833,0.005257960834843258,-0.001078052465454686,-6.005052771089893e-05,0.00010899949597568694,169.27083333333331
33,6.1512941108393475,4.629488557428192,-2.0934214239343105e-08,7.700867503641271,299.9567953502856,0.0,0.001111932422616953,6.074863350035222e-06,-0.00021636952675640813,0.015664939779881558,0.00018890397629576475,-0.0023491583803586544,0.007975383503456767,-0.00012157057463908536,0.0048096589746247686,-0.0009520845285237507,-4.099903202721839e-05,9.538614565045476e-05,174.47916666666666
34,6.204454712041319,4.6316081097575905,-2.1042733414741738e-08,7.7447279548528405,299.9611170390452,0.0,0.0010117325668253625,-8.695568766019295e-06,-0.0001918577682608595,0.014387056840962423,0.00015223474554831344,-0.002140396063080156,0.007165828453511318,-7.80284760537323e-05,0.004379300967834183,-0.0008570836544217587,-3.567032301050982e-05,8.214737465606263e-05,179.6875
35,6.251899172940755,4.632390115392819,-2.104951549904992e-08,7.783312721182513,299.96499349265724,0.0,0.0008888105461573215,-1.5243763203670394e-05,-0.0001616878127655089,0.0128897338935393,0.00013268122709270749,-0.001839304464445958,0.006396355156132839,-3.5018055916506745e-05,0.003971213332410091,-0.0007723535205536956,-2.7639924725927163e-05,6.882559798009516e-05,184.89583333333331
36,6.299949364719088,4.632411106202373,-2.100044743247656e-08,7.822052095984023,299.968792441729,0.0,0.0008006264165090212,-2.600664990145329e-05,-0.00013868496163017797,0.011774993494585802,5.330684642362694e-05,-0.0016318247277309645,0.005625789173701301,-6.482734658864071e-06,0.003589549443444757,-0.000688248072680626,-1.6351370829023806e-05,5.6973968055861924e-05,190.10416666666666
37,6.343498853220826,4.6315249887087795,-2.09093814741099e-08,7.85673077750348,299.97229062123284,0.0,0.0006952485293215494,-3.887132630001102e-05,-0.00011577573138312889,0.010484396374914615,-6.420946319166121e-05,-0.001384688703171763,0.0049378661683367655,1.8433461337312544e-05,0.0032422451801221728,-0.0006085894700880038,-7.857384782428372e-06,4.627676286879604e-05,195.3125
38,6.386343947557922,4.629980797548881,-2.079784448559438e-08,7.890559977600017,299.9756017587226,0.0,0.0006118053872233669,-4.572404243778428e-05,-9.611951565869087e-05,0.009477536546476756,-0.00013931589569348503,-0.0011910596300303232,0.004330740656685398,3.730535411907568e-05,0.002917820582521307,-0.0005531599230462815,-3.386842030022078e-06,3.66832808222019e-05,200.52083333333331
39,6.4258087538435795,4.627529499931041,-2.0665742759419223e-08,7.921203500370802,299.97866315846795,0.0,0.0005289033458702551,-4.6248478836738186e-05,-7.839073404284623e-05,0.008352749016287703,-0.0001731035187776401,-0.0009884173913751963,0.003767071692520717,5.0996845872158725e-05,0.002622468600676135,-0.0004691694151030534,-1.3080663685859558e-06,2.8248051120816935e-05,205.72916666666666
40,6.4640191650382475,4.624995478647315,-2.0526345481428942e-08,7.950853106350014,299.981507555382,0.0,0.00045637283851029063,-4.884373195383358e-05,-6.278206856957059e-05,0.007383083830928331,-0.00021349313601024664,-0.0008215276475267372,0.0032512812594264646,5.881041785091847e-05,0.002353424270839695,-0.0004010449020564627,2.5887649433864284e-06,2.1350136749948524e-05,210.9375
41,6.49932652398483,4.621910248524951,-2.0376430808624958e-08,7.977886365884502,299.98411748330625,0.0,0.0003905024340203896,-5.0503852300819094e-05,-4.934286224560351e-05,0.0064660616258075026,-0.0002699974070653717,-0.0006582576179499854,0.002769575569470932,6.17684526948695e-05,0.002106656511468932,-0.0003468690160604558,9.371686414056758e-06,1.616678168468593e-05,216.14583333333331
42,6.533553212271266,4.618710967837991,-2.0226190695627366e-08,8.004044484783506,299.98656552801003,0.0,0.0003340534305747636,-4.919084588049979e-05,-3.743184127850898e-05,0.005645862608947332,-0.0003067996328608152,-0.0005229269121410478,0.002354094447264662,5.720907826543361e-05,0.0018832788546106702,-0.0002981353701732146,1.3015685033716401e-05,1.2219668939240283e-05,221.35416666666666
43,6.56518664698661,4.614787205332806,-2.0073397127794185e-08,8.027728539480245,299.9888342246976,0.0,0.000275977890694778,-4.606604848231897e-05,-2.8169084861923865e-05,0.004746634272269581,-0.00030116910503948785,-0.0004019033024632316,0.0019860255373785165,5.3716891128779734e-05,0.001684191722976005,-0.00024194815992952882,1.414900085270847e-05,8.95700126213531e-06,226.5625
44,6.594565122100868,4.611361167648063,-1.9925285184599214e-08,8.049898972337505,299.99089692351265,0.0,0.00022223248004623358,-4.0277025022190924e-05,-2.03797450694472e-05,0.003949583899615343,-0.0002733274228577587,-0.00030131351735284914,0.0016526217778286988,4.609115782838272e-05,0.001508268422692722,-0.00019599748772104343,1.2853789529740594e-05,6.299951169679423e-06,231.77083333333331
45,6.620763880843503,4.607723976052448,-1.978049667179823e-08,8.069395347005571,299.992765418451,0.0,0.00017509759356297604,-3.5165800657777206e-05,-1.4396543658852035e-05,0.0032428701147854716,-0.0002385191450318058,-0.00021436157424076493,0.0013659943985762633,4.244341508078174e-05,0.0013502911005057229,-0.00015500817749317683,1.0102876074730876e-05,4.332309776111102e-06,236.97916666666666
46,6.644351977556988,4.604355163034374,-1.964411159956508e-08,8.086950221193915,299.99442902641107,0.0,0.00013463684521016622,-2.931045938665784e-05,-9.405577922636285e-06,0.0026201210437597415,-0.0001969717066451658,-0.0001452875967317429,0.0011283430662047285,3.507684844331558e-05,0.0012064777793021396,-0.00012131948270522718,8.333223127018465e-06,2.9411323099213096e-06,242.1875
47,6.664329826495817,4.60123910147525,-1.9517339440118373e-08,8.101707059727296,299.99586121837666,0.0,9.962744324440449e-05,-2.4144831622083214e-05,-5.935987814156311e-06,0.0020786030812253936,-0.0001503255329356453,-8.991822004852705e-05,0.0009381714630954384,3.181537765542988e-05,0.0010755926746079606,-9.129621725966229e-05,6.293809054514225e-06,2.0270538389740545e-06,247.39583333333331
48,6.681253606568344,4.598520169478004,-1.940352070807804e-08,8.114191800155645,299.9970301160618,0.0,7.038183831566197e-05,-1.9232926099022388e-05,-3.257575074995815e-06,0.0016204732013117432,-0.00010713793187082543,-4.9781539832624135e-05,0.0007932966333349559,2.6018467401918605e-05,0.0009554046337594296,-6.456166799084644e-05,4.071362947188418e-06,1.4662446388721805e-06,252.60416666666666
49,6.694631686532531,4.596066874470297,-1.930469759171914e-08,8.1239079565814,299.99794740214486,0.0,4.6766152261684325e-05,-1.4300556493951217e-05,-1.5476849672833901e-06,0.0012409903285202112,-6.681705089252588e-05,-2.3856512142436302e-05,0.0006806828794559943,2.3590204279356847e-05,0.0008454015252379672,-4.249554509555871e-05,2.8237030386431953e-06,1.1153810578723876e-06,257.8125
50,6.704699489778811,4.594308078962185,-1.9219740040740246e-08,8.13128439709503,299.9986303656694,0.0,2.9593546953669303e-05,-9.65626654227697e-06,-3.466064827024581e-07,0.0009686646080781451,-3.446700888461826e-05,-8.745559455693127e-06,0.0005961817170707267,1.904445148592813e-05,0.0007460205971663898,-2.7925838395788515e-05,1.3550355883840548e-06,8.885125638085049e-07,263.0208333333333
51,6.711794541278391,4.59292112859664,-1.915337624361838e-08,8.136406901920951,299.99911587279405,0.0,1.802130864395761e-05,-6.043546921625284e-06,2.3104661209387302e-07,0.0007628544017875996,-1.8664819711750083e-05,-2.7923730456605024e-06,0.0005257625496705263,1.7620231586477626e-05,0.0006582088526590106,-1.595043598360067e-05,4.488114151167299e-07,7.504107228539071e-07,268.22916666666663
52,6.71674463444014,4.59227380753023,-1.9098585441455478e-08,8.140159722160787,299.99943380828296,0.0,1.0231186177103854e-05,-3.5704047286784018e-06,5.936046849798208e-07,0.0006153884641336794,-1.2111106323179276e-05,-2.094702075411346e-06,0.0004739547182810388,1.6310394241189077e-05,0.000582469080197203,-8.0162548117387e-06,8.429666619549565e-08,6.970811247392646e-07,273.4375
53,6.720081510113002,4.591741194400931,-1.906391638614838e-08,8.142631289902647,299.99964540664973,0.0,5.5295416283897325e-06,-2.071437757559037e-06,6.635885723633597e-07,0.000518539480512387,-1.4683363296881397e-05,-4.993588945479674e-06,0.00042575435690204636,1.5742972383581765e-05,0.000518780932065966,-3.605247550056965e-06,6.67790081780458e-08,6.734189211879743e-07,278.6458333333333
54,6.722315900254114,4.591847186354934,-1.9035182884960343e-08,8.144548178910112,299.99976447448444,0.0,3.169085562243901e-06,-1.2037039035598865e-06,7.049360204538619e-07,0.00045414579936053066,-1.8361662547843512e-05,-9.665496105344705e-06,0.0003904673491901297,1.5502166829203672e-05,0.0004660518012720913,-1.0629910121982532e-06,-4.732482859733582e-08,6.392834880222801e-07,283.85416666666663
55,6.723731251526096,4.591904616597081,-1.9021747684406772e-08,8.145755895930236,299.99984386989803,0.0,1.8397478464232497e-06,-7.565533073119596e-07,6.696369146043162e-07,0.00040858920714360994,-2.0922689068982287e-05,-1.478802392452129e-05,0.0003571684481176474,1.514714635073593e-05,0.0004230179247225701,3.9978013358049206e-07,-1.5818199315835861e-07,6.076682005158885e-07,289.0625
56,6.724840353558247,4.592188269834185,-1.900554907420996e-08,8.14683923716329,299.9998832844839,0.0,1.0583332099880315e-06,-4.4036771356759173e-07,6.639036647863846e-07,0.0003751208478023858,-2.3299961001817733e-05,-1.9803743602754716e-05,0.0003348368001954271,1.5850338061692696e-05,0.0003880545220987942,7.208091555347586e-07,-2.601758851436733e-07,5.958882799900857e-07,294.2708333333333
57,6.725717342009307,4.592245137105988,-1.9015882265940703e-08,8.147594986680774,299.9999156050396,0.0,5.983786703676753e-07,-2.342175756848066e-07,6.0617550179063e-07,0.00035371952779596303,-2.5598656620059606e-05,-2.4806429076010913e-05,0.0003141845743596303,1.5861363203774744e-05,0.0003591220339377195,7.320020131492859e-07,-3.189082706471945e-07,6.069163772994816e-07,299.47916666666663
58,6.726600062188787,4.592470475691218,-1.9055919520853423e-08,8.148450828147903,299.9999272724061,0.0,3.9425122777907944e-07,-8.305935304865627e-08,5.621366912805484e-07,0.0003359101928409603,-2.752959674269499e-05,-2.881501502694567e-05,0.000301049485793443,1.6987962781503937e-05,0.00033505702601631555,6.484099860651276e-07,-2.620170898354858e-07,6.285580908556251e-07,304.6875
